Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_MOLECULAR_FUNCTION	KW-0689~Ribosomal protein	38	4.337899543378995	2.7777289295255622E-8	ENSG00000108107, ENSG00000182899, ENSG00000172590, ENSG00000180992, ENSG00000173141, ENSG00000145592, ENSG00000110700, ENSG00000112306, ENSG00000171421, ENSG00000198918, ENSG00000174748, ENSG00000170889, ENSG00000124614, ENSG00000156482, ENSG00000186468, ENSG00000062582, ENSG00000125691, ENSG00000137818, ENSG00000239789, ENSG00000122140, ENSG00000118181, ENSG00000243147, ENSG00000136942, ENSG00000177954, ENSG00000168028, ENSG00000149806, ENSG00000204822, ENSG00000116251, ENSG00000114391, ENSG00000137154, ENSG00000231500, ENSG00000221983, ENSG00000204248, ENSG00000182154, ENSG00000089157, ENSG00000164587, ENSG00000162244, ENSG00000105364	538	144	5419	2.6580183808343665	2.249957929079116E-6	1.8669278707321098E-6	1.8441604576744012E-6
UP_KW_MOLECULAR_FUNCTION	KW-0687~Ribonucleoprotein	50	5.707762557077626	4.553482611541731E-8	ENSG00000108107, ENSG00000172590, ENSG00000110700, ENSG00000171421, ENSG00000170889, ENSG00000062582, ENSG00000129566, ENSG00000125691, ENSG00000126461, ENSG00000130520, ENSG00000239789, ENSG00000122140, ENSG00000136942, ENSG00000123908, ENSG00000149806, ENSG00000204822, ENSG00000168028, ENSG00000137154, ENSG00000221983, ENSG00000231500, ENSG00000182154, ENSG00000162244, ENSG00000164587, ENSG00000124562, ENSG00000182899, ENSG00000180992, ENSG00000173141, ENSG00000145592, ENSG00000136718, ENSG00000112306, ENSG00000105618, ENSG00000134698, ENSG00000198918, ENSG00000174748, ENSG00000124614, ENSG00000156482, ENSG00000186468, ENSG00000092847, ENSG00000101361, ENSG00000137818, ENSG00000118181, ENSG00000196497, ENSG00000243147, ENSG00000177954, ENSG00000116251, ENSG00000114391, ENSG00000204248, ENSG00000089157, ENSG00000013364, ENSG00000105364	538	224	5419	2.2483238183749337	3.6883141988353074E-6	1.8669278707321098E-6	1.8441604576744012E-6
UP_KW_CELLULAR_COMPONENT	KW-1003~Cell membrane	157	17.922374429223744	1.945601627096515E-5	ENSG00000213023, ENSG00000151012, ENSG00000099822, ENSG00000167680, ENSG00000168890, ENSG00000064687, ENSG00000073670, ENSG00000164050, ENSG00000171302, ENSG00000148400, ENSG00000165548, ENSG00000130827, ENSG00000020181, ENSG00000103335, ENSG00000107404, ENSG00000069188, ENSG00000160932, ENSG00000108854, ENSG00000114859, ENSG00000198576, ENSG00000150556, ENSG00000104936, ENSG00000196557, ENSG00000154118, ENSG00000168028, ENSG00000204305, ENSG00000169992, ENSG00000169750, ENSG00000129219, ENSG00000105186, ENSG00000164742, ENSG00000169758, ENSG00000105221, ENSG00000072840, ENSG00000109736, ENSG00000149150, ENSG00000160305, ENSG00000196187, ENSG00000160948, ENSG00000114923, ENSG00000083857, ENSG00000008710, ENSG00000135821, ENSG00000172932, ENSG00000005206, ENSG00000116544, ENSG00000074181, ENSG00000162572, ENSG00000143570, ENSG00000184489, ENSG00000141556, ENSG00000093010, ENSG00000156599, ENSG00000151067, ENSG00000213199, ENSG00000103064, ENSG00000070159, ENSG00000130821, ENSG00000092445, ENSG00000198598, ENSG00000130703, ENSG00000139514, ENSG00000137216, ENSG00000196576, ENSG00000198910, ENSG00000159346, ENSG00000105409, ENSG00000131471, ENSG00000176749, ENSG00000008300, ENSG00000125637, ENSG00000188157, ENSG00000162104, ENSG00000164889, ENSG00000012232, ENSG00000103742, ENSG00000146555, ENSG00000165458, ENSG00000104863, ENSG00000132535, ENSG00000138759, ENSG00000155254, ENSG00000105711, ENSG00000155816, ENSG00000204991, ENSG00000068724, ENSG00000171105, ENSG00000196517, ENSG00000173638, ENSG00000120318, ENSG00000151208, ENSG00000138074, ENSG00000146828, ENSG00000100422, ENSG00000088179, ENSG00000141934, ENSG00000129925, ENSG00000149256, ENSG00000123384, ENSG00000123143, ENSG00000149932, ENSG00000145214, ENSG00000164897, ENSG00000140443, ENSG00000140564, ENSG00000085063, ENSG00000134569, ENSG00000076356, ENSG00000116032, ENSG00000141480, ENSG00000165912, ENSG00000165914, ENSG00000128602, ENSG00000125733, ENSG00000103126, ENSG00000108774, ENSG00000070886, ENSG00000143387, ENSG00000218336, ENSG00000181045, ENSG00000197993, ENSG00000152767, ENSG00000105738, ENSG00000042753, ENSG00000081479, ENSG00000176533, ENSG00000037280, ENSG00000197879, ENSG00000113594, ENSG00000173546, ENSG00000166333, ENSG00000167543, ENSG00000134250, ENSG00000165802, ENSG00000102225, ENSG00000270885, ENSG00000180900, ENSG00000141873, ENSG00000011454, ENSG00000124574, ENSG00000148700, ENSG00000198794, ENSG00000112139, ENSG00000149582, ENSG00000196411, ENSG00000204681, ENSG00000261150, ENSG00000143126, ENSG00000123815, ENSG00000274211, ENSG00000185482, ENSG00000158292, ENSG00000006283, ENSG00000054793, ENSG00000166341, ENSG00000185920, ENSG00000014216	775	1181	7922	1.3588855808363605	7.973863456169905E-4	7.976966671095712E-4	7.198726020257106E-4
UP_KW_CELLULAR_COMPONENT	KW-0472~Membrane	354	40.41095890410959	9.451265248458323E-4	ENSG00000096433, ENSG00000151012, ENSG00000213023, ENSG00000121281, ENSG00000122490, ENSG00000099822, ENSG00000103855, ENSG00000040199, ENSG00000073670, ENSG00000171302, ENSG00000281991, ENSG00000086758, ENSG00000070718, ENSG00000125648, ENSG00000148400, ENSG00000090565, ENSG00000165548, ENSG00000184986, ENSG00000167965, ENSG00000104497, ENSG00000105223, ENSG00000107404, ENSG00000130204, ENSG00000108854, ENSG00000069188, ENSG00000114859, ENSG00000131899, ENSG00000198576, ENSG00000158552, ENSG00000104936, ENSG00000204305, ENSG00000168028, ENSG00000115020, ENSG00000167972, ENSG00000120885, ENSG00000132182, ENSG00000140479, ENSG00000129219, ENSG00000164587, ENSG00000105221, ENSG00000141564, ENSG00000124201, ENSG00000165678, ENSG00000158669, ENSG00000103197, ENSG00000177542, ENSG00000109736, ENSG00000238227, ENSG00000160305, ENSG00000149150, ENSG00000196187, ENSG00000110046, ENSG00000213923, ENSG00000074181, ENSG00000125746, ENSG00000159199, ENSG00000163703, ENSG00000110717, ENSG00000141314, ENSG00000141556, ENSG00000128699, ENSG00000100243, ENSG00000110719, ENSG00000148985, ENSG00000075826, ENSG00000105376, ENSG00000138829, ENSG00000093010, ENSG00000156599, ENSG00000103064, ENSG00000070159, ENSG00000215417, ENSG00000196296, ENSG00000198598, ENSG00000198910, ENSG00000204084, ENSG00000115840, ENSG00000157445, ENSG00000115286, ENSG00000008300, ENSG00000125637, ENSG00000080189, ENSG00000091622, ENSG00000102898, ENSG00000103742, ENSG00000165699, ENSG00000146555, ENSG00000165458, ENSG00000130511, ENSG00000155254, ENSG00000198265, ENSG00000175387, ENSG00000155816, ENSG00000169020, ENSG00000171224, ENSG00000197858, ENSG00000171105, ENSG00000196517, ENSG00000138111, ENSG00000173638, ENSG00000151208, ENSG00000088179, ENSG00000100422, ENSG00000087088, ENSG00000140326, ENSG00000100300, ENSG00000149256, ENSG00000160216, ENSG00000149932, ENSG00000145214, ENSG00000140443, ENSG00000140564, ENSG00000177697, ENSG00000134569, ENSG00000165905, ENSG00000162517, ENSG00000181031, ENSG00000105429, ENSG00000115107, ENSG00000115226, ENSG00000110697, ENSG00000130881, ENSG00000112078, ENSG00000142173, ENSG00000165912, ENSG00000165914, ENSG00000125733, ENSG00000103126, ENSG00000144596, ENSG00000070886, ENSG00000143387, ENSG00000198162, ENSG00000165915, ENSG00000131943, ENSG00000181045, ENSG00000107518, ENSG00000135749, ENSG00000197993, ENSG00000164828, ENSG00000152767, ENSG00000042753, ENSG00000196547, ENSG00000197879, ENSG00000037280, ENSG00000173546, ENSG00000166333, ENSG00000007541, ENSG00000167543, ENSG00000084112, ENSG00000087502, ENSG00000165802, ENSG00000011454, ENSG00000141873, ENSG00000148700, ENSG00000070614, ENSG00000108960, ENSG00000213398, ENSG00000142949, ENSG00000135519, ENSG00000149582, ENSG00000196411, ENSG00000204681, ENSG00000181291, ENSG00000117425, ENSG00000143126, ENSG00000158292, ENSG00000137496, ENSG00000175727, ENSG00000166341, ENSG00000141505, ENSG00000168528, ENSG00000163874, ENSG00000158966, ENSG00000090971, ENSG00000167680, ENSG00000168890, ENSG00000064687, ENSG00000164050, ENSG00000151651, ENSG00000171700, ENSG00000196208, ENSG00000122778, ENSG00000162430, ENSG00000130827, ENSG00000020181, ENSG00000103335, ENSG00000185436, ENSG00000160932, ENSG00000155561, ENSG00000241468, ENSG00000243646, ENSG00000150556, ENSG00000134882, ENSG00000164061, ENSG00000196557, ENSG00000154118, ENSG00000116199, ENSG00000063127, ENSG00000088888, ENSG00000205356, ENSG00000182272, ENSG00000169992, ENSG00000169750, ENSG00000214063, ENSG00000100731, ENSG00000165716, ENSG00000105186, ENSG00000103202, ENSG00000164742, ENSG00000169758, ENSG00000072840, ENSG00000100083, ENSG00000184916, ENSG00000140859, ENSG00000139629, ENSG00000160948, ENSG00000128294, ENSG00000114923, ENSG00000171045, ENSG00000071073, ENSG00000083857, ENSG00000177706, ENSG00000064545, ENSG00000008710, ENSG00000135821, ENSG00000005206, ENSG00000116544, ENSG00000116786, ENSG00000172932, ENSG00000177943, ENSG00000162572, ENSG00000118816, ENSG00000143570, ENSG00000162337, ENSG00000184489, ENSG00000101298, ENSG00000140983, ENSG00000167106, ENSG00000213199, ENSG00000151067, ENSG00000198198, ENSG00000075568, ENSG00000130821, ENSG00000092445, ENSG00000110315, ENSG00000130703, ENSG00000040487, ENSG00000139514, ENSG00000171298, ENSG00000111640, ENSG00000137216, ENSG00000196576, ENSG00000159346, ENSG00000105409, ENSG00000178927, ENSG00000137218, ENSG00000131471, ENSG00000176749, ENSG00000181090, ENSG00000135390, ENSG00000164880, ENSG00000160285, ENSG00000188157, ENSG00000162104, ENSG00000164889, ENSG00000103227, ENSG00000181409, ENSG00000164405, ENSG00000161013, ENSG00000083290, ENSG00000012232, ENSG00000106367, ENSG00000104863, ENSG00000132535, ENSG00000155893, ENSG00000105711, ENSG00000138759, ENSG00000135926, ENSG00000136213, ENSG00000204991, ENSG00000177728, ENSG00000068724, ENSG00000244486, ENSG00000139044, ENSG00000120318, ENSG00000138074, ENSG00000146828, ENSG00000103657, ENSG00000141934, ENSG00000129925, ENSG00000123384, ENSG00000142227, ENSG00000107331, ENSG00000123143, ENSG00000164897, ENSG00000100263, ENSG00000085063, ENSG00000104853, ENSG00000105700, ENSG00000105701, ENSG00000217930, ENSG00000076356, ENSG00000150991, ENSG00000114650, ENSG00000167930, ENSG00000116032, ENSG00000141480, ENSG00000100139, ENSG00000123159, ENSG00000128602, ENSG00000108774, ENSG00000161714, ENSG00000105976, ENSG00000218336, ENSG00000213445, ENSG00000225190, ENSG00000105738, ENSG00000081479, ENSG00000176533, ENSG00000172057, ENSG00000155755, ENSG00000113594, ENSG00000007264, ENSG00000138175, ENSG00000149639, ENSG00000174903, ENSG00000160190, ENSG00000134250, ENSG00000140943, ENSG00000102225, ENSG00000270885, ENSG00000180900, ENSG00000124574, ENSG00000198794, ENSG00000129473, ENSG00000112139, ENSG00000134825, ENSG00000261150, ENSG00000075240, ENSG00000123815, ENSG00000274211, ENSG00000170315, ENSG00000185482, ENSG00000150967, ENSG00000117020, ENSG00000006283, ENSG00000054793, ENSG00000186577, ENSG00000166507, ENSG00000185920, ENSG00000108797, ENSG00000143761, ENSG00000014216, ENSG00000142675	775	3194	7922	1.1329258488698568	0.03802663035370146	0.019375093759339563	0.017484840709647897
UP_KW_CELLULAR_COMPONENT	KW-0272~Extracellular matrix	20	2.28310502283105	0.0018159672371973396	ENSG00000138829, ENSG00000163638, ENSG00000198598, ENSG00000130702, ENSG00000134871, ENSG00000168477, ENSG00000117122, ENSG00000196739, ENSG00000188153, ENSG00000166147, ENSG00000185761, ENSG00000142173, ENSG00000204248, ENSG00000188157, ENSG00000090006, ENSG00000142449, ENSG00000142303, ENSG00000081052, ENSG00000142798, ENSG00000186998	775	95	7922	2.151986417657046	0.07181326398927923	0.02481821890836364	0.02239692925876719
UP_KW_BIOLOGICAL_PROCESS	KW-0406~Ion transport	34	3.881278538812785	0.001912825221040271	ENSG00000158966, ENSG00000096433, ENSG00000105711, ENSG00000181045, ENSG00000165915, ENSG00000196187, ENSG00000099822, ENSG00000114923, ENSG00000169020, ENSG00000162572, ENSG00000159199, ENSG00000138074, ENSG00000165548, ENSG00000143570, ENSG00000103335, ENSG00000110719, ENSG00000141873, ENSG00000151067, ENSG00000213199, ENSG00000130204, ENSG00000130821, ENSG00000196296, ENSG00000114859, ENSG00000241468, ENSG00000135519, ENSG00000115107, ENSG00000137216, ENSG00000105409, ENSG00000196557, ENSG00000157445, ENSG00000135390, ENSG00000116032, ENSG00000006283, ENSG00000164889	488	222	5498	1.7254836804017133	0.21435228199499745	0.2391031526300339	0.2391031526300339
UP_KW_MOLECULAR_FUNCTION	KW-0156~Chromatin regulator	35	3.9954337899543377	0.002493673459540096	ENSG00000055609, ENSG00000100084, ENSG00000106400, ENSG00000104885, ENSG00000163517, ENSG00000160949, ENSG00000094631, ENSG00000095787, ENSG00000168395, ENSG00000064961, ENSG00000117713, ENSG00000114982, ENSG00000133247, ENSG00000080603, ENSG00000172534, ENSG00000143258, ENSG00000140320, ENSG00000099381, ENSG00000168137, ENSG00000100888, ENSG00000096070, ENSG00000204256, ENSG00000183495, ENSG00000061273, ENSG00000169925, ENSG00000123143, ENSG00000127663, ENSG00000116539, ENSG00000099991, ENSG00000170004, ENSG00000049618, ENSG00000181090, ENSG00000165097, ENSG00000109685, ENSG00000272333	538	210	5419	1.6787484510532837	0.18310100033420107	0.06816040789409596	0.0673291834075826
UP_KW_BIOLOGICAL_PROCESS	KW-0130~Cell adhesion	27	3.0821917808219177	0.005227832164451119	ENSG00000099889, ENSG00000105711, ENSG00000218336, ENSG00000083857, ENSG00000244486, ENSG00000172889, ENSG00000168477, ENSG00000167123, ENSG00000162458, ENSG00000105376, ENSG00000069188, ENSG00000142949, ENSG00000092445, ENSG00000130702, ENSG00000157927, ENSG00000169231, ENSG00000198910, ENSG00000131471, ENSG00000055163, ENSG00000142173, ENSG00000169992, ENSG00000166341, ENSG00000165757, ENSG00000146555, ENSG00000070886, ENSG00000108797, ENSG00000165458	488	174	5498	1.7482334652345957	0.4833732824792063	0.326739510278195	0.326739510278195
UP_KW_CELLULAR_COMPONENT	KW-0964~Secreted	60	6.8493150684931505	0.006097550767387895	ENSG00000163638, ENSG00000105711, ENSG00000134871, ENSG00000164050, ENSG00000167244, ENSG00000162591, ENSG00000100147, ENSG00000090006, ENSG00000142303, ENSG00000122378, ENSG00000140564, ENSG00000085063, ENSG00000001617, ENSG00000104899, ENSG00000115226, ENSG00000204305, ENSG00000117122, ENSG00000120885, ENSG00000142173, ENSG00000183087, ENSG00000140479, ENSG00000081052, ENSG00000143387, ENSG00000186998, ENSG00000101220, ENSG00000105976, ENSG00000071073, ENSG00000177706, ENSG00000008710, ENSG00000113594, ENSG00000037280, ENSG00000138131, ENSG00000149639, ENSG00000196739, ENSG00000172889, ENSG00000168477, ENSG00000100767, ENSG00000142449, ENSG00000138829, ENSG00000095752, ENSG00000090581, ENSG00000177830, ENSG00000213398, ENSG00000103260, ENSG00000065320, ENSG00000130702, ENSG00000198598, ENSG00000149582, ENSG00000171298, ENSG00000204681, ENSG00000188153, ENSG00000166147, ENSG00000137496, ENSG00000204248, ENSG00000185761, ENSG00000188157, ENSG00000141505, ENSG00000177030, ENSG00000145147, ENSG00000142798	775	438	7922	1.4002651347768449	0.22179468345826314	0.06249989536572592	0.056402344598338025
UP_KW_MOLECULAR_FUNCTION	KW-0675~Receptor	54	6.164383561643835	0.00736117448573247	ENSG00000096433, ENSG00000164050, ENSG00000244486, ENSG00000171105, ENSG00000143437, ENSG00000162032, ENSG00000148400, ENSG00000130827, ENSG00000020181, ENSG00000100300, ENSG00000123384, ENSG00000185436, ENSG00000149932, ENSG00000140443, ENSG00000126461, ENSG00000131653, ENSG00000134569, ENSG00000243646, ENSG00000130881, ENSG00000204305, ENSG00000168028, ENSG00000116032, ENSG00000184575, ENSG00000128602, ENSG00000125733, ENSG00000070886, ENSG00000105976, ENSG00000198646, ENSG00000081479, ENSG00000113594, ENSG00000037280, ENSG00000074181, ENSG00000134250, ENSG00000162337, ENSG00000148985, ENSG00000011454, ENSG00000108960, ENSG00000070159, ENSG00000142949, ENSG00000092445, ENSG00000139514, ENSG00000196411, ENSG00000196576, ENSG00000204681, ENSG00000159346, ENSG00000137218, ENSG00000117425, ENSG00000143126, ENSG00000158292, ENSG00000008300, ENSG00000141505, ENSG00000100077, ENSG00000089154, ENSG00000185920	538	385	5419	1.4127649302370493	0.450342835250252	0.15090407695751562	0.1490637833360825
